id,class_label,entities
80296,0,GPE GPE ORG
52198,0,GPE DATE
27568,0,DATE DATE DATE PERCENT PERCENT MONEY MONEY MONEY PERCENT PERCENT PERCENT PERCENT ORG PERCENT PERCENT PERCENT ORG
89619,0,PERSON PERSON PERSON PERSON DATE DATE DATE DATE EVENT EVENT EVENT
15636,1,DATE DATE ORG ORG ORG PERSON PERSON TIME TIME TIME ORG GPE PERSON
62900,0,PERSON PERSON
83732,0,ORG MONEY MONEY MONEY ORG PERCENT PERCENT PERCENT PERCENT PERCENT
42280,1,PERSON ORG
1770,1,ORG ORG DATE PERCENT PERCENT PERCENT PERCENT
26285,1,PERSON PERSON GPE LANGUAGE ORG ORG ORG NORP LANGUAGE NORP NORP
36478,1,ORG ORG NORP NORP NORP NORP NORP ORG
51942,0,ORG PERCENT PERCENT ORG ORG PERSON MONEY PERSON PERSON NORP
32748,0,ORG ORG ORG DATE DATE
55833,0,0
73164,0,GPE PERCENT PERCENT PERCENT DATE DATE
87768,0,GPE GPE PERSON PERSON PERSON PERSON
23816,1,PERSON ORG
67037,0,ORG GPE ORG GPE
52716,0,PERSON PERSON
49284,0,CARDINAL PERSON PERSON ORG PERSON PERSON NORP
78357,0,PERSON PERSON PERSON CARDINAL
27837,0,CARDINAL CARDINAL CARDINAL CARDINAL PERCENT PERCENT PERSON CARDINAL CARDINAL CARDINAL CARDINAL
61066,0,CARDINAL DATE DATE PERSON NORP NORP NORP
21304,1,DATE MONEY DATE MONEY TIME TIME TIME PERCENT PERCENT MONEY CARDINAL
31425,0,NORP
85686,0,ORG ORG ORG ORG ORG PERSON PERSON DATE DATE DATE DATE DATE PERSON
21968,1,PERSON PERSON DATE DATE DATE PERSON PERSON
9817,1,CARDINAL GPE GPE
13788,0,DATE DATE
34595,0,ORG ORG ORG ORG ORG DATE DATE
60523,0,GPE
79585,0,ORG PERCENT PERCENT PERCENT PERCENT ORG CARDINAL
36674,1,ORG CARDINAL CARDINAL CARDINAL DATE DATE CARDINAL
81006,0,ORG ORG GPE GPE GPE
15650,1,NORP GPE ORG ORG
65698,0,ORG ORG ORG ORG GPE NORP
56792,1,PERSON PERSON GPE GPE GPE GPE ORDINAL
29180,0,ORG ORDINAL ORG
22063,1,ORG CARDINAL DATE DATE DATE MONEY PERSON CARDINAL MONEY PERSON CARDINAL CARDINAL CARDINAL ORG
22152,1,ORG ORG CARDINAL GPE GPE PERCENT PERCENT CARDINAL GPE PERCENT PERCENT CARDINAL GPE PERCENT PERCENT CARDINAL GPE GPE PERCENT PERCENT CARDINAL GPE PERCENT PERCENT ORG PERSON
65230,0,ORG CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE DATE PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE DATE PERCENT PERCENT
88552,0,0
89539,0,PERSON PERSON MONEY MONEY MONEY ORG ORG PERSON
34986,0,ORG ORG ORG ORG ORG PERSON PERSON PERSON DATE DATE ORG ORG ORG NORP GPE PERSON
39099,1,PERSON
68533,0,GPE TIME TIME TIME
28370,0,DATE DATE DATE PERSON
63971,0,PERSON PERSON PERSON PERSON PERSON PERSON
75933,0,PERSON PERSON DATE LAW LAW
33168,0,ORG ORG CARDINAL ORG DATE DATE DATE DATE DATE DATE
74982,0,ORG CARDINAL MONEY MONEY MONEY PERSON
27373,1,PERSON PERSON ORG CARDINAL ORG ORG ORG ORG
29976,0,CARDINAL PERSON DATE DATE DATE DATE DATE DATE DATE DATE
71450,0,ORG GPE GPE GPE GPE PERSON
20457,1,ORG ORG ORG PERSON PERSON PERSON PERSON ORG
82140,0,ORG ORG TIME ORG PERSON PERSON CARDINAL WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON PERSON
10308,1,PERSON PERSON
12945,1,DATE GPE ORDINAL MONEY MONEY MONEY GPE GPE CARDINAL CARDINAL
24725,1,CARDINAL CARDINAL DATE CARDINAL ORG ORG ORG
14879,1,GPE
58262,0,PERSON PERSON PERSON PERSON PERSON PERSON PERSON NORP NORP NORP DATE
78065,0,ORG GPE
80597,0,PERSON PERSON ORG GPE DATE DATE
87155,0,ORG ORG ORG ORG ORG ORG
46341,0,ORG
27801,0,ORG PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT GPE PERCENT PERCENT PERCENT PERCENT PERCENT NORP ORG
58530,0,PERSON PERSON PERSON
68750,0,GPE CARDINAL
64602,1,PERSON DATE DATE
49529,0,ORG NORP PERSON PERSON
85217,0,CARDINAL NORP
48199,0,GPE
20428,1,PERSON ORG ORG ORG DATE DATE DATE MONEY MONEY MONEY MONEY PERSON PERSON LOC PERSON PERSON
65501,0,PERCENT PERCENT PERSON CARDINAL
35087,0,PERSON ORG ORG ORG ORG ORG ORG ORG
57881,0,ORG PERSON PERSON CARDINAL
32782,0,ORG ORG ORG ORG ORG PERSON GPE ORG ORG ORG ORG PERSON PERSON DATE DATE
9909,1,ORG ORG ORG
48417,0,ORG ORG ORG ORG
367,1,ORG ORG ORG ORG ORG NORP GPE PERSON
56961,0,MONEY MONEY MONEY ORG CARDINAL CARDINAL ORG ORG CARDINAL CARDINAL PERSON PERSON
18912,1,ORG ORG PERSON PERSON MONEY
67904,0,PERSON ORG PERSON GPE PERSON PERSON ORG ORG ORG ORG
8671,1,PERSON DATE DATE ORG ORG DATE DATE DATE ORG QUANTITY QUANTITY GPE
52359,0,ORDINAL PERSON
51044,0,ORG
70741,0,TIME TIME TIME ORDINAL DATE GPE GPE GPE GPE GPE
63785,0,DATE DATE PERSON CARDINAL MONEY MONEY MONEY MONEY NORP ORG PERSON PERSON PERSON PERSON ORDINAL
64177,1,ORG ORG ORG ORG ORG ORG PERSON PERSON ORDINAL PERSON PERSON PERSON ORDINAL DATE DATE DATE DATE DATE DATE PERSON PERSON
62074,0,DATE DATE PERSON PERSON
38736,0,GPE PERCENT PERCENT GPE PERCENT PERCENT
85467,1,ORG ORG ORG CARDINAL CARDINAL
70633,1,GPE MONEY ORG
23059,1,PERSON PERSON GPE DATE PERSON GPE DATE PERSON NORP
61250,0,0
21000,1,LOC LOC LOC GPE GPE GPE GPE GPE PERCENT PERCENT NORP NORP PERCENT PERCENT DATE DATE DATE DATE DATE DATE DATE ORG
45899,0,GPE NORP NORP
23535,1,ORG ORG ORG
83400,0,PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG ORG
2666,1,PERCENT PERCENT PERCENT PERSON ORG ORG ORG ORG
62463,0,PERSON PERSON
6034,1,ORG NORP
16927,1,PERSON GPE GPE DATE DATE PERSON DATE
63547,0,PRODUCT PERSON PERSON ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
53976,0,DATE CARDINAL
24232,1,PERSON PERCENT PERCENT PERCENT PERCENT PERSON
31255,0,NORP PERSON
30696,0,GPE
49608,0,GPE PERSON CARDINAL MONEY MONEY MONEY CARDINAL
39728,1,0
65702,0,PERSON PERSON GPE DATE DATE GPE GPE PERSON ORG
61198,0,CARDINAL CARDINAL CARDINAL CARDINAL
55894,0,ORG PERSON
86617,0,ORG
8305,1,PERSON DATE NORP NORP
46629,0,PERSON PERSON ORG ORG PERSON ORG
64167,0,NORP PERSON PERSON PERSON PERSON DATE DATE DATE PERSON PERSON EVENT EVENT
76076,0,PERSON PERSON ORG ORG PRODUCT PERCENT PERCENT
80801,0,NORP
67390,0,PERSON GPE
57445,1,PERSON PERSON DATE DATE DATE
84142,0,ORG PERSON ORG ORG DATE DATE DATE PERSON DATE DATE DATE ORG ORG
87388,0,ORG
16122,1,PERSON PERSON PERSON PERSON PERSON PERSON PERSON MONEY MONEY MONEY MONEY MONEY MONEY GPE
10665,1,DATE CARDINAL CARDINAL CARDINAL PERSON PERSON PERSON
43726,0,PERSON GPE
58179,0,PERSON PERSON ORG ORG ORG ORG ORG PERSON PERSON
73400,0,PERSON PERSON PERSON DATE DATE
4788,1,PERSON PERSON PERSON GPE CARDINAL DATE DATE
59053,0,ORDINAL PRODUCT PRODUCT
26927,0,DATE PERCENT PERCENT DATE PERCENT PERCENT
77003,0,NORP NORP ORG GPE CARDINAL CARDINAL
4475,1,ORG ORG ORG DATE DATE DATE DATE GPE DATE DATE DATE DATE
8263,1,NORP ORG DATE DATE
43493,1,GPE NORP DATE DATE DATE DATE DATE TIME CARDINAL
12281,1,PERSON PERSON PERSON PERSON PERSON CARDINAL ORG ORDINAL CARDINAL
61276,0,PERSON PERSON DATE DATE
86492,0,GPE GPE GPE DATE DATE GPE GPE PERSON PERSON
41536,1,PERSON CARDINAL CARDINAL CARDINAL CARDINAL
33703,0,NORP
4356,1,DATE DATE DATE DATE DATE
84999,0,NORP
28889,0,ORG DATE DATE
54959,0,LAW LAW LAW LAW PERSON
46431,0,PERSON PERSON PERCENT PERCENT ORG ORG GPE TIME TIME PERSON
24285,1,DATE DATE DATE DATE PERSON PERSON DATE DATE GPE PERSON PERCENT PERCENT
87615,0,PERSON PERSON PERSON GPE
43154,1,GPE
52094,0,CARDINAL ORG ORG ORG ORG ORG DATE DATE DATE EVENT EVENT ORDINAL GPE
87387,0,NORP
87288,0,PERSON PERSON
16240,1,PERSON PERSON CARDINAL
84083,0,ORG NORP PERSON MONEY PERSON NORP
15556,1,DATE DATE DATE DATE DATE DATE PERSON GPE PERSON PERSON
11068,0,PERSON PERSON DATE MONEY MONEY MONEY DATE DATE DATE DATE
8264,1,PERSON PERSON ORG ORG ORG ORG ORG PERSON ORG ORG ORG PERSON
75007,0,PERSON PERCENT PERCENT ORG
21861,1,ORG ORG ORG CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL GPE ORG
27282,0,DATE DATE DATE PERSON ORG ORG
22382,1,ORG DATE DATE DATE DATE CARDINAL CARDINAL
6473,1,ORG DATE DATE DATE DATE
84848,0,CARDINAL CARDINAL MONEY MONEY MONEY ORG
69953,0,0
68785,0,GPE GPE ORG
52333,0,DATE
17338,1,0
12909,1,PERSON PERSON CARDINAL NORP
81941,0,PERSON PERSON PERSON PERSON
52501,0,DATE
57074,1,ORG ORG ORG ORG ORG ORG GPE ORG ORG ORG
5001,1,PERSON PERSON CARDINAL CARDINAL NORP
86193,0,PERSON PERSON PERSON PERSON DATE DATE DATE
78444,0,PERSON PERSON
79482,0,PERCENT PERCENT NORP MONEY PERSON PERSON MONEY
83972,0,NORP PERCENT PERCENT ORG FAC FAC FAC FAC MONEY MONEY MONEY
42502,1,PERSON GPE CARDINAL
27275,0,DATE DATE DATE
26864,0,0
45961,0,ORG ORG ORG ORG PERSON
74223,0,PERSON
87651,0,PERSON PERSON GPE PERSON PERSON ORG ORG ORG ORG ORG ORG GPE
14992,1,ORG NORP DATE DATE DATE GPE
9041,1,GPE DATE DATE ORG ORG ORG CARDINAL
35180,1,ORG ORG ORG ORG ORG DATE DATE DATE DATE DATE EVENT EVENT EVENT PERSON PERSON ORG ORG ORG PERSON
16210,1,PERSON PERSON PERSON PERSON PERSON
85390,1,NORP CARDINAL
11172,1,CARDINAL MONEY DATE DATE DATE
87988,0,ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG EVENT EVENT EVENT EVENT ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
65384,0,PERSON PERSON PERSON PERSON PERSON ORG ORG ORG ORG ORG
17460,1,DATE CARDINAL DATE CARDINAL DATE DATE
28844,0,ORG LOC DATE ORG DATE ORG GPE
50926,0,ORG
72044,0,GPE GPE PERSON PERSON GPE ORG ORG
62199,0,PERSON PERSON DATE DATE
59333,0,DATE DATE PERSON DATE DATE DATE DATE DATE ORG
54339,0,0
8368,1,ORG ORG NORP
44160,1,PERCENT PERCENT NORP NORP NORP PERCENT PERCENT NORP NORP NORP
25911,1,PERSON PERSON
87238,0,ORG
3937,1,ORG
10178,1,ORG NORP
68342,0,NORP DATE DATE CARDINAL PERSON NORP
8045,1,NORP GPE GPE GPE
55493,0,CARDINAL DATE ORG
49458,0,ORG ORG PERSON PERSON
12705,1,ORG CARDINAL ORG ORG
79800,0,NORP PERSON PERSON PERCENT PERCENT NORP PERCENT PERCENT PERCENT NORP PERSON
61745,0,PERSON PERSON PERSON GPE
68584,0,ORG GPE
40535,1,NORP NORP NORP NORP MONEY PERSON PERSON
45590,0,PRODUCT PRODUCT
87095,0,ORG ORG ORG ORG ORG
33961,0,GPE GPE PERCENT PERCENT CARDINAL CARDINAL PERSON PERSON CARDINAL ORG
79865,0,PERCENT PERCENT NORP MONEY MONEY MONEY MONEY ORG ORG ORG
58196,0,PERSON PERSON EVENT
72615,0,GPE ORG ORG ORG ORG ORG ORG PERSON PERSON PERSON GPE GPE LOC
59186,0,PERSON PERSON CARDINAL
40660,1,PERSON PERSON GPE GPE GPE
28572,0,CARDINAL GPE CARDINAL DATE DATE DATE GPE ORG ORG ORG ORG DATE DATE DATE DATE
52160,0,NORP PERSON PERSON PERSON DATE DATE CARDINAL CARDINAL CARDINAL GPE PERSON ORG ORG
43775,0,ORG ORG DATE
17337,1,ORG PERSON GPE
74266,0,DATE DATE DATE ORG PERSON PERSON ORG
32078,0,ORG
48404,0,ORG
45078,1,PERSON PERSON PERSON PERSON
33238,0,FAC DATE DATE CARDINAL ORG
13014,1,GPE ORDINAL
43190,1,GPE
26560,1,GPE DATE DATE ORDINAL DATE DATE GPE
22485,1,ORG PERSON ORG
15848,1,PERSON PERSON ORG ORG ORG
4258,1,PERSON PERSON PERSON CARDINAL DATE DATE DATE DATE
29314,0,PERSON PERSON ORG ORG
49771,0,GPE ORG GPE
66848,0,DATE DATE DATE GPE CARDINAL CARDINAL
5055,1,TIME TIME TIME DATE DATE ORG ORG MONEY MONEY MONEY MONEY MONEY
22291,0,ORG ORG ORG ORG ORG ORG
68789,0,CARDINAL GPE GPE GPE
14283,1,ORG PERSON PERSON DATE DATE PERSON MONEY PERSON
88212,0,PERSON ORG ORG
19646,1,CARDINAL ORG
18373,1,ORG ORG ORG ORG
32550,1,GPE GPE GPE GPE PERSON PERSON ORG
88127,0,PERSON NORP NORP NORP
67011,0,ORG ORG
8760,1,PERSON
56418,1,PERSON CARDINAL ORG ORG PERSON PERSON PERSON ORG
23709,1,ORG ORG PERSON MONEY LOC NORP ORG ORG ORG ORG ORG NORP
23397,1,NORP
85819,0,ORG PERSON PERSON
58467,0,PERSON PERSON PERSON ORG ORG ORG PERSON PERSON PERSON ORG GPE GPE
8701,1,ORG PERSON QUANTITY QUANTITY GPE DATE DATE DATE ORG ORG PERSON ORG PERSON
82453,0,PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
29535,0,ORG ORG ORG ORG
38288,1,ORG GPE PERSON
67160,0,GPE
44363,1,ORG CARDINAL CARDINAL CARDINAL
3527,1,GPE PERSON PERSON ORG
89638,0,PERSON
10029,1,PERSON DATE PERCENT PERCENT PERSON PERCENT PERCENT CARDINAL CARDINAL DATE DATE DATE DATE DATE DATE DATE DATE CARDINAL PERSON
17247,1,ORG CARDINAL CARDINAL CARDINAL PERSON
14620,1,GPE GPE PERSON GPE GPE GPE PERSON
87391,0,ORG ORG ORG PERCENT PERCENT
42004,1,ORG ORG GPE ORG DATE DATE
10784,1,GPE GPE GPE GPE GPE ORG
58328,0,ORG DATE DATE DATE PERSON GPE GPE
17169,0,PERSON DATE DATE DATE DATE DATE DATE PERSON NORP NORP CARDINAL PERSON DATE GPE
2597,1,0
68845,0,PERSON PERSON GPE
70335,1,0
20874,1,PERSON MONEY MONEY PERSON
34812,0,PERSON PERCENT PERCENT PERSON ORG
88123,0,PERSON DATE DATE DATE DATE
8726,1,DATE DATE DATE PERSON PERSON GPE ORG ORG ORG ORG ORG ORG ORG
52187,0,GPE
33370,0,ORG DATE DATE ORG ORG
58211,0,PERSON PERSON
56580,1,CARDINAL PERSON CARDINAL DATE DATE PERSON ORG
7506,1,GPE GPE GPE CARDINAL
10428,1,PERSON PERSON ORG ORG ORG
75983,0,PERSON ORG PERSON PERSON WORK_OF_ART NORP
56335,0,PERSON PERSON PERSON PERSON PERSON
20451,1,MONEY MONEY MONEY LAW LAW PERSON PERSON
14321,1,PERSON ORG
10386,1,ORG PERSON PERSON
185,1,ORG ORG ORG ORG ORG CARDINAL NORP
4353,1,ORG DATE DATE DATE DATE
88449,0,PERSON PERSON ORG
23530,1,ORG ORG LOC
22450,1,ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG CARDINAL ORG ORG PERSON
46863,0,CARDINAL CARDINAL CARDINAL DATE DATE PERSON GPE DATE DATE DATE
77870,0,ORDINAL CARDINAL PERSON ORG ORG PERSON NORP PERSON
24196,1,PERSON
15156,1,0
5841,1,ORG PERSON
6564,1,PERSON PERSON GPE CARDINAL GPE PERCENT PERCENT PERCENT CARDINAL CARDINAL GPE GPE
67965,0,GPE PERSON PERSON PERSON PERSON PERSON ORG GPE
87784,0,ORDINAL GPE
75509,0,PERSON ORG
86195,0,PERSON PERSON PERSON CARDINAL
36155,1,PERSON PERSON NORP NORP DATE EVENT EVENT EVENT
86746,0,ORG PERSON
87026,0,0
60064,0,ORG CARDINAL NORP GPE PERSON DATE DATE
23440,1,ORG ORG LOC
58602,0,ORG PERSON PERSON ORG
14710,1,GPE
5386,1,PERSON PERSON PERSON GPE DATE DATE
10834,1,DATE GPE GPE GPE GPE GPE ORG ORG ORG ORG GPE
61726,0,GPE PERSON PERSON
62003,0,ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
63429,0,DATE DATE PERSON PERSON ORG GPE
38787,1,GPE ORG GPE DATE DATE ORG
20945,1,GPE PERSON PERSON GPE PERSON
18671,1,ORG ORG ORG GPE
41300,1,ORG ORG ORG
6474,1,GPE CARDINAL
25914,1,PERSON PERSON PERSON
13692,1,0
66010,0,ORG ORG ORG ORG GPE
4682,1,PERSON PERSON ORG PERSON CARDINAL CARDINAL CARDINAL CARDINAL
60264,0,PRODUCT PRODUCT PRODUCT GPE
45680,0,ORG ORG ORG
34891,0,EVENT
87793,0,PERSON PERSON GPE ORG ORG ORG
77149,0,NORP NORP NORP ORG MONEY MONEY MONEY
10121,1,DATE DATE
20513,1,PERSON CARDINAL ORG ORG
70587,0,PERSON PERSON GPE PERSON ORG
44590,1,0
1529,1,PERSON MONEY MONEY MONEY DATE DATE MONEY NORP CARDINAL MONEY
15821,1,PERSON PERSON PERSON DATE GPE GPE
24958,1,PERSON PERSON PERSON PERSON CARDINAL GPE GPE GPE
3774,1,DATE DATE GPE GPE GPE GPE
29698,0,ORG PERSON PERSON PERSON ORDINAL ORG DATE DATE DATE DATE DATE DATE
35660,0,CARDINAL DATE GPE GPE PERSON PERSON NORP ORG MONEY MONEY MONEY
38137,1,CARDINAL ORG ORG ORG GPE ORG ORG ORG ORG GPE ORG
37624,0,ORG DATE DATE
67563,0,ORG ORG ORG GPE ORG
59921,0,PRODUCT ORDINAL PERSON NORP NORP CARDINAL PERSON PERSON PERSON PERSON
14737,1,PERSON GPE
75625,0,ORG ORG CARDINAL CARDINAL GPE DATE DATE DATE
75535,0,MONEY MONEY
75956,0,GPE DATE PERSON ORG ORG PERSON NORP PERSON
12939,1,GPE GPE PERSON ORG PERSON
72654,0,PERSON PERSON PERSON PERSON ORG ORG ORG DATE
73640,0,PERSON PERSON PERSON PERSON PERSON ORG TIME TIME
60859,0,PERSON PERSON PERSON ORG PERSON
62105,0,PERSON PERSON PERSON PERSON PERSON PERSON GPE
31141,1,CARDINAL GPE GPE ORG
27328,0,ORG DATE ORG
33954,0,GPE GPE ORG CARDINAL CARDINAL CARDINAL CARDINAL DATE
82772,0,TIME
72563,0,ORG
3007,1,GPE GPE DATE DATE DATE ORG ORG ORG
53151,0,ORG ORG PERSON PERSON PERSON MONEY MONEY MONEY MONEY NORP DATE GPE
6567,1,0
66777,0,NORP PERSON PERSON PERSON
43876,0,CARDINAL CARDINAL GPE PERCENT PERCENT ORG ORG CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL
82640,0,PERSON PERCENT PERCENT MONEY MONEY MONEY MONEY
11482,1,GPE PERSON PERSON
85796,0,ORG ORG CARDINAL CARDINAL ORG DATE DATE DATE
3045,0,NORP ORG
65963,0,GPE
14753,1,LOC LOC
51165,0,ORG
14180,1,0
21654,1,ORG ORDINAL DATE DATE PERSON ORG NORP
29956,0,DATE DATE DATE DATE PERSON
70231,0,ORG
38132,1,ORG ORG
5317,1,ORG ORG DATE
44106,1,ORG NORP NORP NORP PERCENT PERCENT PERCENT PERCENT CARDINAL
53518,0,PERSON ORG
78660,0,GPE PERSON PERSON PERSON DATE DATE DATE CARDINAL
35196,0,PERSON
16492,1,ORG GPE ORG ORG ORG PERSON PERSON
72394,0,NORP PERSON
72553,0,ORDINAL DATE DATE PERSON
77933,0,ORG ORG ORG ORG PERSON PERSON CARDINAL CARDINAL CARDINAL ORG ORG ORG
4112,1,PERSON PERSON PERSON ORG ORG ORG ORG ORG DATE PERSON PERSON DATE DATE NORP PERSON
31670,0,0
78181,0,ORG PERSON PERSON
60560,0,ORG
4800,1,CARDINAL CARDINAL
30278,0,ORG ORG GPE
43890,0,GPE GPE PERSON
36681,1,CARDINAL CARDINAL CARDINAL GPE GPE
89138,0,ORG ORG LOC
88446,0,PERSON ORG PERSON PERSON ORG ORG ORG PERSON
84282,0,PERCENT PERCENT CARDINAL
9881,1,PERSON GPE PERSON GPE
77838,0,PERSON PERSON PERSON PERSON MONEY MONEY MONEY
74238,0,PERSON ORG
89036,0,ORG ORG ORG ORG ORG ORG ORG ORG PERSON PERSON PERSON PERSON ORG PERSON PERSON PRODUCT PRODUCT GPE
68661,0,PERSON PERSON GPE GPE NORP NORP GPE GPE GPE GPE
40432,1,PERSON
32648,0,CARDINAL DATE ORG
9307,1,ORG PERSON PERSON DATE CARDINAL
53179,0,GPE PERSON MONEY PERSON PERSON GPE
45988,0,0
73231,0,GPE GPE GPE GPE GPE
58815,0,LOC LOC
27571,0,PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT NORP PERCENT PERCENT ORG ORG ORG GPE
1437,1,PERSON CARDINAL CARDINAL DATE DATE DATE CARDINAL
16314,1,PERSON PERSON
79369,0,PERSON PERSON DATE DATE DATE PERSON PERSON
30500,0,PERSON GPE DATE
23455,1,ORG ORG DATE DATE DATE DATE
17661,1,DATE CARDINAL
32808,0,ORG CARDINAL NORP DATE DATE
49864,0,0
56379,1,PERSON PERSON PERSON PERSON MONEY MONEY MONEY PERSON GPE NORP
9903,1,ORG ORG
51286,0,CARDINAL GPE DATE DATE DATE CARDINAL CARDINAL DATE DATE DATE CARDINAL CARDINAL
35888,0,PERSON PERSON PERSON PERSON PERSON ORG ORG ORG PRODUCT PRODUCT PRODUCT PRODUCT CARDINAL DATE DATE DATE DATE ORDINAL ORG
36624,1,PERSON CARDINAL NORP PERSON PERSON GPE CARDINAL CARDINAL NORP
26040,1,NORP DATE GPE LANGUAGE
80121,0,ORG
27486,1,0
64773,0,DATE DATE DATE DATE DATE DATE PERSON
74592,0,ORG ORG ORG
28894,0,PERSON PRODUCT
18068,1,ORDINAL GPE GPE
26298,1,PERSON GPE
74902,0,PRODUCT PERSON PERSON PERSON
68208,0,NORP DATE DATE DATE DATE CARDINAL PERSON PERSON DATE ORG WORK_OF_ART WORK_OF_ART PERSON PERSON ORG
20553,1,ORG MONEY
41600,1,FAC FAC FAC CARDINAL
4133,1,PERSON PERSON PERSON ORG
55921,0,0
60974,0,PERSON PERSON TIME TIME LAW
63912,0,PERSON CARDINAL MONEY MONEY MONEY MONEY NORP ORG PERSON PERSON PERSON PERSON ORDINAL
84737,0,DATE WORK_OF_ART WORK_OF_ART PERSON PERSON PERSON PERSON PERSON PERSON PERSON CARDINAL DATE DATE DATE
70919,0,GPE DATE GPE GPE GPE GPE ORG ORG ORG GPE
5316,1,NORP PERSON PERSON NORP GPE
54612,0,ORG
12422,1,PERSON PERSON ORG ORG ORG NORP NORP
32666,0,0
45491,0,ORG ORG ORG ORG ORG MONEY
87731,0,PERSON PERSON PERSON PERSON PERSON ORG ORG
23565,1,LOC NORP
59888,0,GPE GPE NORP GPE
46027,0,ORG ORG ORG ORG ORG ORG ORG PERSON PERSON
39240,1,PERSON PERSON PERSON FAC FAC
87215,0,PERSON PERSON PERCENT PERCENT PERCENT
74969,0,PERSON PERSON ORG ORG ORG ORG ORG PERSON PERSON CARDINAL PERSON PERSON NORP
15784,1,PERSON PERSON
26221,1,LANGUAGE LANGUAGE GPE
18181,1,PERSON NORP
6835,1,ORDINAL
80564,0,CARDINAL
30718,0,WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART GPE PERSON PERSON PERSON ORG ORG ORG
17443,1,PERSON PERSON PERSON PERSON PERSON GPE GPE ORG ORG
40457,1,PERCENT PERCENT
68167,0,NORP ORG ORG NORP ORG CARDINAL PERCENT PERCENT DATE DATE GPE GPE GPE DATE DATE NORP
7701,1,GPE ORDINAL CARDINAL GPE CARDINAL PERSON DATE DATE
30475,0,GPE ORG
26545,1,PERSON GPE PERCENT PERCENT CARDINAL CARDINAL NORP
35321,0,ORG ORG ORG
4523,1,CARDINAL DATE DATE DATE DATE CARDINAL DATE DATE
60137,0,PERSON PERSON MONEY MONEY MONEY NORP PERSON PERSON ORG GPE
16831,1,PERSON PERSON PERSON PERSON CARDINAL
34171,0,ORG GPE GPE PERCENT PERCENT CARDINAL CARDINAL ORG CARDINAL ORG
58067,0,ORDINAL PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG
53954,0,DATE DATE DATE DATE ORG ORG ORG ORG DATE DATE DATE CARDINAL ORG PERSON PERSON PERSON PERSON
75627,0,GPE CARDINAL PERSON GPE DATE DATE DATE ORG
68081,0,DATE DATE PERSON NORP PERSON PERSON PERSON
21009,1,GPE PERCENT PERCENT PERCENT
50648,0,DATE
10469,0,TIME TIME CARDINAL
78567,0,PERSON PERSON TIME TIME
51314,0,DATE DATE GPE
24998,1,CARDINAL ORG GPE GPE DATE PERSON CARDINAL
16248,1,ORG ORG ORG ORG PERSON PERSON
16670,1,DATE ORG ORG ORG ORG ORG ORG ORG PERSON PERSON PERSON NORP NORP
32421,0,ORG GPE
33768,0,ORG ORG ORG ORG
35652,0,DATE GPE
63869,0,PERSON PERSON ORDINAL PERSON PERSON PERSON GPE
79972,0,PERSON
65269,0,ORG NORP CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT PERCENT PERCENT
56308,0,CARDINAL ORG
75892,1,ORG DATE LAW LAW LAW LAW DATE
40131,1,CARDINAL DATE
7170,1,ORG PERSON ORG ORG
63768,0,ORG ORG GPE FAC
28412,0,PERSON
17386,1,DATE CARDINAL GPE ORG DATE ORG ORG ORG ORG
29947,0,GPE ORDINAL DATE PERSON
27823,0,ORG PERCENT PERCENT PERCENT PERCENT ORG ORG MONEY NORP ORG
37051,1,0
85419,0,NORP DATE DATE DATE DATE DATE
70071,0,ORG CARDINAL CARDINAL PERSON CARDINAL
49456,0,PERSON PERSON ORG
19493,1,GPE PERSON PERSON GPE
23916,0,CARDINAL PERSON PERSON GPE GPE GPE GPE DATE GPE CARDINAL CARDINAL CARDINAL CARDINAL DATE DATE DATE ORG ORG ORG
23426,1,LOC DATE DATE CARDINAL
9750,1,GPE
27969,0,PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT GPE PERCENT PERCENT PERCENT PERCENT PERCENT NORP ORG
74007,0,GPE CARDINAL DATE DATE
52815,0,CARDINAL PERSON
