id,class_label,entities
88207,0,ORG ORG ORG
88208,0,PERSON ORG ORG ORG PERSON
88209,0,ORG ORG ORG PERSON NORP GPE ORG ORG ORG
88210,0,ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
88211,0,PERSON PERSON ORG ORG ORG
88212,0,PERSON ORG ORG
88213,0,ORG DATE NORP ORG MONEY MONEY MONEY
88214,0,ORG PERSON CARDINAL
88215,0,PERSON CARDINAL ORG PERSON PERSON
88216,0,ORG
88217,0,ORG ORG PERSON
88218,0,PERSON ORG PERSON CARDINAL
88219,0,PERSON PERSON PERSON PERSON ORG ORDINAL
88220,0,ORG ORG ORG ORG ORG PERSON
88221,0,ORG ORG ORG ORG PERSON ORG PERSON PERSON ORG ORG ORG ORG
88222,0,ORG ORG ORG ORG ORG ORG
88223,0,
88224,0,CARDINAL CARDINAL PERSON
88225,0,GPE PERSON PERSON PERSON PERSON CARDINAL
88226,0,ORG PERSON ORDINAL ORG
88227,0,DATE PERSON ORG
88228,0,PERSON PERSON ORG ORG ORG ORG
88229,0,PERSON ORG PERSON PERSON
88230,0,PERSON LAW PERSON
88231,1,ORG PERSON CARDINAL PERSON ORG
88232,0,CARDINAL CARDINAL PERSON ORG
88233,0,PERSON ORG PERSON PERSON PERSON
88234,0,PERSON PERSON PERSON PERSON PERSON PERSON
88235,0,PERSON PERSON ORG ORG ORG
88236,0,LAW LAW LAW DATE PERSON PERSON
88237,0,ORG PERSON
88238,0,
88239,0,ORG PERSON PERSON
88240,0,ORG PERSON
88241,0,ORG ORG PERSON
88242,0,ORG ORG ORG GPE
88243,0,ORG PERSON CARDINAL
88244,1,PERSON PERSON PRODUCT PRODUCT ORG ORG PERSON PERSON DATE DATE DATE DATE PERSON PERSON PERSON PERSON PERSON ORG ORG ORG ORG
88245,0,PERSON
88246,0,PERSON PERSON
88247,0,ORG CARDINAL CARDINAL CARDINAL DATE DATE DATE DATE ORG CARDINAL CARDINAL CARDINAL GPE
88248,0,ORG ORG ORG ORG ORG ORG
88249,0,ORG ORG GPE DATE
88250,0,ORG ORG ORG PERSON ORG PERSON GPE EVENT
88251,0,ORG ORG ORG ORG PERSON ORG ORG ORG
88252,0,GPE GPE
88253,0,PERSON PERSON
88254,0,PERSON PERSON PERSON PERSON
88255,0,PERSON PERSON ORG
88256,0,GPE NORP
88257,0,ORG
88258,0,CARDINAL PERSON EVENT EVENT ORG ORG
88259,0,DATE ORG
88260,0,PERSON ORG NORP PERSON PERSON ORG ORG ORG ORG PERSON PERSON
88261,0,ORG ORG ORG
88262,0,ORG ORG
88263,1,PERSON PERSON
88264,0,PERSON PERSON PERSON PERSON ORG ORG ORG
88265,0,PERSON PERSON ORG PERSON ORG ORG
88266,0,ORG ORG DATE DATE DATE DATE NORP ORG
88267,0,PERSON PERSON
88268,0,GPE PERSON PERSON
88269,0,CARDINAL PERSON PERSON
88270,0,ORG
88271,0,PERSON PERSON ORG
88272,0,ORG ORG ORG ORG ORG NORP ORG ORG ORG
88273,0,ORG ORG PERSON ORG CARDINAL NORP ORG
88274,0,
88275,0,ORG
88276,0,PERSON PERSON PERSON
88277,0,ORG ORG ORG ORG PERSON LAW LAW LAW ORG
88278,0,NORP ORG DATE
88279,0,ORG ORG ORG ORG ORG PERSON
88280,0,CARDINAL PERSON CARDINAL
88281,0,PERSON
88282,0,PERSON PERSON PERSON PERSON ORG PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART
88283,0,ORG ORG ORG PERSON ORG
88284,0,PERSON PERSON ORG
88285,0,PERSON ORG PERSON ORG PERSON GPE PERSON
88286,0,PERSON PERSON ORG PERSON
88287,0,PERSON
88288,0,ORG ORG GPE GPE GPE DATE DATE DATE DATE DATE ORG ORG
88289,0,ORG
88290,0,NORP ORG PERSON PERSON
88291,0,ORG ORG ORG PERSON
88292,0,ORG ORG PERSON PERSON ORG
88293,0,ORG PERSON PERSON PERSON PERSON ORG PERSON PERSON
88294,0,ORG
88295,0,PERSON PERSON PERSON
88296,0,ORG DATE DATE DATE ORG
88297,0,PERSON NORP PERSON ORG DATE DATE
88298,0,PERSON PRODUCT
88299,0,ORG PERSON
88300,0,ORG
88301,0,PERSON ORG
88302,0,
88303,0,ORG PERSON
88304,0,
88305,0,PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG ORG ORG
88306,0,ORG ORG ORG ORG ORG PERSON
88307,0,PERSON PERSON PERSON ORG ORG PERSON
88308,0,PERSON PERSON
88309,0,ORG ORG PERSON PERSON PERSON PERSON PERSON
88310,0,ORG PERSON ORG ORG
88311,0,PRODUCT PRODUCT PRODUCT PERSON PERSON NORP NORP ORG PERSON PERSON ORG ORG ORG ORG ORG PERSON
88312,0,PERSON PERSON PERSON PERSON ORG ORG
88313,0,PERSON
88314,0,ORG ORG ORG
88315,0,ORG
88316,0,PERSON
88317,0,PERSON PERSON
88318,0,ORG ORG
88319,0,ORG ORG PERSON
88320,0,ORG
88321,0,ORG DATE DATE DATE DATE
88322,0,ORG
88323,0,ORG PERSON CARDINAL PERSON
88324,1,PERSON PERSON
88325,0,ORG GPE ORG
88326,0,PERSON PERSON ORG
88327,0,PERSON GPE GPE GPE ORG
88328,0,ORG ORG ORG PERSON ORG ORG
88329,0,PERSON PERSON PERSON PERSON PERSON
88330,0,GPE ORG ORG ORG
88331,0,ORG
88332,0,PERSON PERSON PERSON
88333,0,
88334,0,ORG PERSON PERSON PERSON ORG ORG ORG ORG
88335,0,
88336,0,ORG PERSON ORG NORP ORG
88337,0,PERSON
88338,0,PERSON PERSON PERSON PERSON PERSON
88339,0,PERSON PERSON ORG NORP
88340,0,ORG ORG
88341,0,PERSON ORG
88342,0,PERSON PERSON ORG NORP
88343,0,WORK_OF_ART WORK_OF_ART WORK_OF_ART ORG PERSON CARDINAL PERSON PERSON
88344,0,ORG ORG PERSON PERSON NORP DATE
88345,0,NORP PERSON ORG DATE DATE DATE PERSON
88346,0,NORP NORP NORP ORG
88347,0,ORG PERSON ORG ORG MONEY MONEY CARDINAL CARDINAL CARDINAL
88348,0,PERSON ORG DATE PERSON PERSON PERSON
88349,0,ORG ORG ORG ORG PERSON PERSON CARDINAL PERSON ORG LOC
88350,0,ORG ORG ORG ORG ORDINAL PERSON
88351,0,PERSON PERSON PERSON NORP NORP
88352,0,CARDINAL PERSON PERSON PERSON PERSON DATE DATE
88353,0,NORP ORG NORP CARDINAL ORG PERSON
88354,0,ORG PERSON PERSON CARDINAL
88355,0,
88356,0,ORG ORG PRODUCT ORG
88357,0,ORG ORG ORG
88358,0,
88359,0,ORG DATE DATE DATE DATE ORG EVENT EVENT EVENT
88360,0,PERSON PERSON PERSON ORG GPE GPE
88361,0,ORG PERSON ORG PERSON
88362,1,PERSON ORG ORG
88363,0,PERSON PERSON ORG ORG ORG ORG
88364,0,PERSON PERSON
88365,0,PERSON PERSON ORG
88366,0,NORP PERSON PERSON PERSON PERSON
88367,0,PERSON ORG
88368,0,ORG ORG ORG NORP
88369,0,ORG ORG ORG
88370,0,ORG
88371,0,PERSON PERSON PRODUCT ORG PERSON ORG PERSON
88372,0,PERSON PERSON ORG ORG ORG ORG ORG ORG NORP MONEY ORG ORG ORG DATE PERSON
88373,0,PERSON PERSON CARDINAL PERSON ORG
88374,0,CARDINAL PERSON PERSON PERSON ORG
88375,0,ORG
88376,0,ORG PERSON
88377,1,PERSON GPE
88378,0,PERSON PERSON PERSON ORG
88379,0,
88380,0,NORP ORG PERSON ORG ORG ORG ORG ORG TIME
88381,0,PERSON PERSON PERSON ORG
88382,0,ORG ORG PERSON PERSON
88383,0,PERSON ORG PERSON PERSON ORG PERSON PERSON PERSON PERSON PERSON
88384,0,
88385,0,ORG
88386,1,PERSON ORG PERSON ORG NORP DATE PERSON
88387,0,ORG ORG ORG ORG ORG
88388,0,PERSON PERSON LAW LAW LAW LAW LAW ORG ORG ORG ORG
88389,0,PERSON PERSON PERSON ORG
88390,0,
88391,0,ORDINAL PERSON
88392,0,
88393,0,PERSON PERSON PERSON GPE ORG
88394,0,CARDINAL PERSON PERSON PERSON PERSON PERSON PERSON NORP
88395,0,PERSON ORG
88396,0,PERSON PERSON ORG ORG ORG PRODUCT PERSON
88397,0,ORG ORG ORG ORG ORG PERSON ORG PERSON
88398,0,PERSON PERSON
88399,0,LAW LAW LAW DATE DATE PERSON PERSON
88400,0,PERSON ORG DATE ORG ORG ORG ORG ORG NORP
88401,0,PERSON ORG
88402,0,PERSON ORG PERSON PERSON
88403,0,PERSON
88404,0,NORP ORG CARDINAL
88405,0,PERSON PERSON PERSON
88406,0,GPE PERSON CARDINAL PERSON ORG
88407,0,ORG ORG ORG ORG GPE PERSON
88408,0,ORG
88409,0,ORG PERSON PERSON ORDINAL PERSON
88410,0,ORG PERSON
88411,0,PERSON PERSON PERSON ORG ORG CARDINAL
88412,0,PERSON PERSON EVENT
88413,0,PERSON
88414,0,ORG ORG PERSON PERSON
88415,0,PERSON ORG PERSON ORG
88416,0,ORG PERSON GPE
88417,0,ORG ORG
88418,0,ORG ORG ORG ORG ORG ORG GPE
88419,1,PERSON PERSON PERSON ORG
88420,0,DATE DATE DATE DATE DATE ORG PERSON ORG
88421,0,GPE NORP
88422,0,PERSON NORP GPE
88423,0,DATE DATE DATE PERSON PERSON PERSON ORG ORG ORG CARDINAL PERSON
88424,0,CARDINAL NORP
88425,0,ORG GPE ORG PERSON PERSON
88426,0,PERSON PERSON PERSON PERSON PERSON PERSON ORG
88427,0,PERSON PERSON
88428,0,NORP
88429,0,PERSON PERSON PERSON
88430,0,PERSON PERSON
88431,0,PERSON PERSON GPE PERSON
88432,0,ORG CARDINAL CARDINAL CARDINAL WORK_OF_ART WORK_OF_ART PERSON
88433,0,PERSON NORP NORP PERSON
88434,0,PERSON PERSON ORG
88435,0,
88436,0,CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL ORG CARDINAL
88437,0,PERSON PERSON MONEY MONEY MONEY CARDINAL
88438,0,PERSON PERSON
88439,0,PERSON GPE
88440,0,NORP NORP
88441,0,PERSON PERSON PERSON
88442,0,ORG CARDINAL
88443,0,DATE DATE DATE DATE ORG PERSON PERSON
88444,0,ORG ORDINAL ORG
88445,0,GPE ORG ORG PERSON ORG ORG ORG ORG ORG ORG FAC ORG
88446,0,PERSON ORG PERSON PERSON ORG ORG ORG PERSON
88447,0,ORDINAL ORG PERSON PERSON
88448,0,ORG GPE DATE
88449,0,PERSON PERSON ORG
88450,0,PERSON PERSON ORG ORG ORG NORP ORG ORG ORG ORG PERSON ORG ORG
88451,0,GPE ORG ORG ORG
88452,0,ORG PERSON PERSON
88453,0,CARDINAL ORG ORG
88454,0,ORG ORG ORG PERSON ORG
88455,0,PERSON NORP ORG ORG NORP
88456,0,ORG GPE NORP NORP ORDINAL GPE
88457,0,PERSON PERSON ORG ORG ORG ORG
88458,0,CARDINAL PERSON PERSON PERSON CARDINAL
88459,0,PERSON PERSON
88460,0,PERSON ORG
88461,0,PERSON PERSON ORG
88462,0,PERSON
88463,0,ORG PERSON GPE
88464,0,NORP PERSON ORG ORG NORP PERSON NORP
88465,0,PERSON PERSON ORG NORP ORG
88466,0,
88467,0,PERSON PERSON PERSON ORG ORG
88468,0,ORG PERSON
88469,1,PERSON CARDINAL CARDINAL
88470,0,PERSON ORG
88471,0,ORG
88472,0,PERSON PERSON DATE DATE DATE ORG ORG ORG ORG
88473,0,ORG CARDINAL CARDINAL CARDINAL PERSON PERSON
88474,1,ORG ORG PERSON NORP
88475,0,ORG ORG GPE ORG ORG PERSON
88476,0,ORG ORG ORG
88477,0,PERSON PERSON DATE DATE DATE DATE DATE ORG PERSON ORG ORG
88478,0,ORG ORG PERSON ORG CARDINAL NORP ORG
88479,0,PERSON NORP ORG
88480,0,GPE GPE GPE PERSON PERSON
88481,0,ORG GPE NORP
88482,0,ORG ORG PERSON PERSON ORG ORG
88483,0,PERSON TIME ORG ORG ORG PERSON PERSON
88484,0,PERSON
88485,0,PERSON ORG CARDINAL
88486,0,ORG NORP GPE
88487,0,ORG ORG PERSON DATE DATE
88488,0,NORP PERSON PERSON
88489,0,PERSON PERSON CARDINAL PERSON
88490,0,ORG
88491,0,NORP ORG ORG
88492,0,PERSON GPE GPE ORG
88493,0,PERSON PERSON GPE GPE
88494,0,ORG
88495,0,PERSON
88496,0,
88497,0,PERSON
88498,0,ORG PERSON PERSON
88499,0,
88500,0,NORP PERSON PERSON NORP
88501,0,ORG GPE PERSON NORP PERSON
88502,0,PERSON PERSON PERSON ORG CARDINAL NORP ORG
88503,0,NORP PERSON PERSON PERSON PERSON ORG PERSON ORG ORG ORG
88504,1,PERSON
88505,0,PERSON ORG ORG PERSON
88506,0,PERSON PERSON ORG ORG DATE DATE DATE PERSON PERSON ORG FAC FAC FAC FAC
88507,0,ORG PERSON
88508,0,PERSON PERSON
88509,0,PERSON GPE
88510,0,PERSON PERSON
88511,0,PERSON PERSON
88512,0,
88513,0,ORG ORG PERSON CARDINAL CARDINAL ORG ORG ORG PERSON PERSON
88514,0,DATE DATE DATE DATE PERSON PERSON PERSON
88515,0,PERSON
88516,0,ORG MONEY DATE DATE
88517,0,PERSON PERSON PERSON PERSON PERSON PERSON PERSON
88518,0,
88519,0,
88520,0,PERSON PERSON PERSON PERSON PERSON
88521,0,PERSON PERSON PERSON
88522,0,
88523,0,ORG PERSON
88524,0,ORG GPE PERSON
88525,0,ORG
88526,0,ORG ORG ORG ORG ORG
88527,0,PERSON PERSON PERSON CARDINAL CARDINAL ORG PERSON PERSON GPE PERSON
88528,0,PERSON PERSON PERSON LOC
88529,0,ORG ORG PERSON PERSON LOC
88530,0,PERSON PERSON PERSON PERSON DATE DATE DATE LOC LOC
88531,0,PERSON PERSON LOC PERSON CARDINAL ORG MONEY MONEY MONEY MONEY
88532,0,PERSON PERSON LOC PERSON
88533,0,PERSON PERSON LOC CARDINAL PERSON PERSON ORDINAL PERSON
88534,0,ORG
88535,0,ORG PERSON PERSON GPE LOC
88536,0,PERSON PERSON LOC PERSON
88537,0,PERSON PERSON DATE
88538,0,PERSON PERSON PERSON DATE MONEY MONEY MONEY
88539,0,CARDINAL PERSON PERSON PRODUCT DATE ORG CARDINAL DATE DATE
88540,0,PERSON CARDINAL DATE ORG CARDINAL
88541,0,PERSON PERSON GPE
88542,0,PERSON PERSON PERSON PERSON DATE MONEY MONEY MONEY
88543,0,PERSON
88544,0,ORG PERSON PERSON DATE
88545,0,PERSON DATE
88546,0,PERSON PERSON DATE CARDINAL CARDINAL CARDINAL CARDINAL
88547,0,ORG PERSON PERSON DATE PERSON
88548,0,GPE ORDINAL PERSON PERSON DATE
88549,0,PERSON PERSON PERSON PERSON DATE CARDINAL CARDINAL CARDINAL
88550,0,PERSON PERSON PERSON DATE DATE CARDINAL LOC
88551,0,PERSON PERSON PERSON PERSON CARDINAL CARDINAL CARDINAL DATE
88552,0,
88553,0,ORG ORG ORG ORG ORG PERCENT PERCENT
88554,0,
88555,0,ORG ORG ORG ORG ORG
88556,0,ORG
88557,0,
88558,0,ORG ORG ORG ORG ORG ORG
88559,0,ORG ORG ORG
88560,0,CARDINAL ORG ORG ORG ORG ORG ORG
88561,0,ORG ORG ORG ORG ORG PERSON CARDINAL ORG CARDINAL
88562,1,CARDINAL DATE DATE ORG ORG PERSON PERSON PERSON
88563,0,ORG ORG ORG ORG NORP
88564,0,ORG ORG ORG ORG ORG PERSON ORG ORG ORG ORG ORG ORG
88565,0,ORG ORG ORG ORG GPE ORG ORG ORG ORG ORG
88566,0,ORG ORG ORG
88567,0,ORG ORG ORG ORG
88568,0,DATE DATE ORG ORG ORG ORG ORG ORG ORG
88569,0,ORG ORG ORG DATE GPE PERSON PERSON
88570,0,PERSON ORG ORG ORG ORG ORG PERSON PERSON
88571,0,ORDINAL PERSON DATE
88572,0,ORDINAL ORG GPE
88573,0,ORDINAL DATE GPE GPE
88574,0,ORDINAL DATE GPE GPE PERSON
88575,0,ORDINAL
88576,0,LOC ORDINAL DATE
88577,0,PERSON ORDINAL ORDINAL
88578,0,ORDINAL GPE ORDINAL DATE
88579,0,ORG ORG ORDINAL ORG ORG ORG
88580,0,ORG DATE ORDINAL
88581,0,ORG CARDINAL ORDINAL CARDINAL ORDINAL NORP
88582,0,ORDINAL GPE ORDINAL CARDINAL DATE CARDINAL DATE DATE
88583,0,GPE ORDINAL ORG MONEY MONEY MONEY CARDINAL
88584,1,ORDINAL DATE ORDINAL GPE
88585,0,GPE GPE CARDINAL GPE GPE GPE GPE ORDINAL GPE GPE ORG DATE
88586,0,PERSON PERSON ORDINAL ORG
88587,0,ORDINAL ORDINAL ORDINAL ORG
88588,0,ORDINAL ORG GPE GPE GPE
88589,0,DATE PERSON GPE ORDINAL GPE CARDINAL
88590,0,LOC ORDINAL PERSON DATE
88591,0,ORDINAL GPE PERSON
88592,0,ORG ORDINAL CARDINAL
88593,0,DATE DATE CARDINAL GPE ORDINAL PERSON PERSON
88594,0,NORP NORP CARDINAL NORP
88595,1,PERSON PERSON NORP
88596,0,ORG NORP
88597,0,ORG ORG ORG DATE DATE GPE NORP DATE
88598,0,NORP
88599,0,PERSON PERSON ORG ORG ORG ORG ORG ORG ORG
88600,1,DATE NORP
88601,0,CARDINAL NORP CARDINAL CARDINAL CARDINAL CARDINAL ORG ORG ORG ORG
88602,0,NORP DATE DATE PERSON ORG ORG
88603,0,NORP
88604,0,DATE DATE DATE DATE DATE DATE DATE DATE NORP
88605,0,NORP CARDINAL CARDINAL CARDINAL CARDINAL ORG NORP
88606,0,GPE ORG ORG EVENT NORP NORP NORP
88607,0,CARDINAL PERCENT PERCENT DATE PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT NORP PERCENT PERCENT NORP PERCENT PERCENT FAC FAC
88608,0,PERSON PERSON NORP NORP NORP ORG PERSON ORG
88609,0,ORG NORP ORG ORG ORG
88610,0,NORP NORP
88611,0,PERSON ORG NORP
88612,0,NORP DATE DATE DATE ORG ORG ORG NORP PERSON GPE DATE NORP DATE
88613,0,PERSON PERSON PERSON GPE ORG ORG NORP PERSON NORP NORP
88614,0,ORG NORP GPE DATE ORG
88615,0,NORP GPE ORG
88616,0,NORP NORP
88617,0,NORP ORG NORP NORP ORG
88618,0,NORP NORP NORP ORG
88619,0,PERSON ORG ORG ORG ORG ORG NORP NORP
88620,0,ORG ORG NORP NORP
88621,0,NORP DATE ORG NORP NORP
88622,1,ORG ORG ORG NORP PERSON
88623,0,ORG NORP
88624,0,CARDINAL NORP NORP
88625,0,ORG NORP
88626,0,NORP NORP
88627,0,NORP DATE PRODUCT NORP NORP
88628,1,NORP ORG GPE
88629,0,ORG ORG ORG NORP
88630,0,NORP NORP
88631,0,ORG ORG NORP NORP CARDINAL
88632,0,PERSON GPE NORP NORP NORP ORG
88633,0,NORP NORP NORP
88634,1,PERSON PERSON NORP WORK_OF_ART NORP
88635,0,PERSON PERSON NORP ORG ORG ORG ORG
88636,0,ORG CARDINAL ORG CARDINAL CARDINAL CARDINAL CARDINAL PERSON NORP
88637,0,NORP NORP NORP NORP PERSON
88638,0,ORG ORG ORG CARDINAL WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART CARDINAL
88639,0,PERSON PERSON NORP
88640,0,ORG ORG ORG DATE ORDINAL ORG
88641,0,PERSON PERSON NORP NORP
88642,0,GPE NORP DATE DATE
88643,1,NORP DATE DATE DATE DATE DATE ORG
88644,0,NORP NORP
88645,0,NORP NORP NORP NORP NORP
88646,0,NORP
88647,0,NORP CARDINAL CARDINAL CARDINAL CARDINAL
88648,0,GPE NORP NORP NORP GPE
88649,0,NORP DATE ORG ORG
88650,0,NORP
88651,0,NORP DATE DATE CARDINAL PERSON DATE DATE DATE DATE DATE DATE DATE
88652,0,NORP
88653,0,ORG ORG ORG ORG ORG ORG ORG ORG NORP
88654,0,ORG ORG ORG ORG ORG NORP NORP
88655,0,CARDINAL NORP NORP
88656,0,NORP ORG ORG ORG PERSON PERSON DATE NORP NORP
88657,0,NORP TIME
88658,0,NORP NORP NORP GPE
88659,0,CARDINAL NORP NORP
88660,0,NORP NORP
88661,0,ORG ORG ORG ORG ORG PERSON PERSON ORDINAL PERSON ORG ORG ORG NORP NORP
88662,0,GPE NORP
88663,0,ORG ORG ORG ORG NORP GPE CARDINAL NORP ORG
88664,0,ORG ORG ORG ORG CARDINAL DATE DATE ORG NORP
88665,0,CARDINAL DATE GPE NORP
88666,0,NORP ORG
88667,0,CARDINAL NORP ORG ORG ORG NORP NORP NORP ORG
88668,0,GPE ORG ORG ORG NORP NORP NORP
88669,0,ORG NORP ORG ORG ORG NORP ORG ORG
88670,0,NORP NORP DATE DATE DATE DATE DATE
88671,0,PERSON GPE ORG NORP
88672,0,PERSON NORP NORP
88673,0,CARDINAL ORG NORP NORP
88674,0,ORG ORG NORP
88675,0,DATE NORP CARDINAL
88676,0,ORG NORP ORG ORG ORG
88677,0,NORP NORP
88678,0,PERSON CARDINAL NORP CARDINAL NORP
88679,0,PERSON PERSON NORP
88680,0,NORP ORG
88681,0,NORP ORDINAL DATE NORP CARDINAL
88682,0,DATE DATE GPE NORP PERSON GPE
88683,0,GPE NORP
88684,0,GPE GPE DATE NORP NORP
88685,0,NORP ORG ORG ORG ORG ORG ORG ORG CARDINAL PERSON PERSON PERSON PERSON
88686,0,DATE DATE NORP
88687,0,ORG ORG ORG ORG ORG
88688,0,GPE GPE CARDINAL NORP NORP
88689,0,NORP
88690,0,PERSON PERSON ORG ORG ORG
88691,0,NORP NORP
88692,0,NORP DATE DATE DATE
88693,0,NORP
88694,0,NORP NORP NORP DATE DATE GPE DATE DATE
88695,0,ORG NORP NORP
88696,1,NORP NORP GPE PERSON
88697,0,NORP
88698,0,NORP NORP GPE
88699,0,NORP NORP
88700,0,GPE NORP MONEY
88701,0,ORDINAL CARDINAL ORDINAL GPE CARDINAL DATE
88702,0,ORG ORG ORG ORG ORG NORP DATE
88703,0,ORG
88704,0,ORDINAL DATE PERSON NORP NORP NORP
88705,0,GPE NORP
88706,0,CARDINAL GPE DATE DATE DATE DATE NORP
88707,0,NORP
88708,0,PERSON NORP DATE NORP
88709,0,ORG ORG NORP NORP
88710,0,PERSON PERSON ORG ORG ORG ORG ORG ORG ORG NORP NORP
88711,0,PERSON PERSON NORP DATE DATE DATE ORG GPE ORG NORP
88712,0,GPE ORG NORP
88713,0,DATE ORG ORG NORP CARDINAL
88714,0,NORP NORP CARDINAL
88715,0,DATE NORP NORP
88716,0,PERSON PERSON NORP ORG NORP WORK_OF_ART
88717,0,ORG ORG ORG ORG PERSON
88718,0,ORG
88719,0,ORG
88720,0,GPE PERSON ORG DATE DATE DATE DATE
88721,0,DATE
88722,0,PERSON PERSON
88723,0,
88724,0,DATE DATE DATE DATE PERSON NORP PERSON PERSON
88725,0,DATE DATE DATE DATE
88726,0,PERSON PERSON DATE DATE DATE DATE DATE DATE
88727,0,GPE DATE DATE DATE DATE DATE DATE PERSON PERSON PERSON PERSON
88728,0,ORG ORG ORG ORG ORG CARDINAL GPE CARDINAL PERSON
88729,0,NORP
88730,0,ORG DATE DATE DATE DATE PERSON GPE
88731,0,DATE DATE DATE DATE ORG
88732,0,PERSON PERSON PERSON PERSON PERSON PERSON DATE DATE DATE DATE GPE CARDINAL CARDINAL DATE CARDINAL CARDINAL CARDINAL
88733,0,DATE DATE DATE DATE ORG
88734,0,DATE DATE DATE DATE DATE DATE
88735,0,DATE DATE DATE DATE PERSON DATE DATE
88736,0,PERSON PERSON PERSON DATE DATE DATE DATE GPE GPE
88737,0,DATE DATE DATE DATE PERSON
88738,0,PERSON PERSON GPE GPE GPE DATE DATE DATE DATE ORG CARDINAL CARDINAL DATE DATE DATE DATE
88739,0,CARDINAL NORP CARDINAL CARDINAL CARDINAL PERSON PERSON
88740,0,NORP DATE DATE DATE DATE
88741,0,
88742,0,WORK_OF_ART PERSON
88743,0,ORDINAL
88744,0,PERSON PERSON ORG ORG PERSON PERSON DATE DATE DATE DATE
88745,0,ORG
88746,0,
88747,0,ORG ORG PERSON PERCENT PERCENT ORG
88748,0,PERCENT PERCENT
88749,0,PERSON PERSON PERSON ORG PERCENT PERCENT PERSON GPE GPE GPE GPE GPE
88750,0,PERCENT PERCENT MONEY MONEY MONEY
88751,0,PERCENT PERCENT PERSON
88752,0,PERSON PERCENT PERCENT PERCENT PERCENT
88753,0,ORG NORP PERCENT PERCENT PERSON
88754,0,GPE PERCENT PERCENT PERCENT ORG
88755,0,PERCENT PERCENT ORG
88756,0,ORG ORG PERCENT PERCENT ORG ORG ORG ORG ORG ORG PERSON PERSON DATE PERSON PERCENT PERCENT ORG
88757,0,ORG PERCENT PERCENT ORG
88758,0,ORG ORG PERSON PERCENT PERCENT ORG PERCENT PERCENT ORG ORG ORG ORG ORG
88759,0,ORG ORG PERCENT PERCENT PERSON
88760,0,ORG PERCENT PERCENT PERSON
88761,0,ORG ORG PERSON PERCENT PERCENT ORG
88762,0,ORG ORG PERSON PERCENT PERCENT ORG
88763,0,PERSON PERSON PERSON ORG PERCENT PERCENT DATE ORG
88764,0,PERCENT PERCENT PERSON PERSON CARDINAL PERSON
88765,0,PERCENT PERCENT PERSON CARDINAL
88766,0,ORG ORG PERCENT PERCENT ORG PERSON PERCENT PERCENT
88767,0,PRODUCT ORG PERCENT PERCENT ORG
88768,0,ORG PERSON PERSON CARDINAL NORP PERSON PERSON PERSON PERSON DATE DATE DATE DATE PERCENT PERCENT ORG ORG PERCENT PERCENT PERCENT ORG PERCENT PERCENT
88769,0,ORG PERSON PERSON ORG ORG PERSON PERCENT PERCENT ORG PERCENT PERCENT PERSON
88770,0,ORG ORG ORG GPE PERCENT PERCENT PERCENT PERSON PERSON PERSON
88771,0,PERSON PERSON ORG PERCENT PERCENT PERSON PERSON
88772,1,PERSON PERSON PERCENT PERCENT
88773,0,PERSON PERSON ORG PERCENT PERCENT
88774,0,ORG ORG PERCENT PERCENT PERCENT PERCENT PERSON PERSON PERSON PERSON PERSON
88775,0,PERCENT PERCENT ORG
88776,0,ORG ORG ORG ORG ORG ORG PERCENT PERCENT ORG GPE
88777,0,PERSON PERSON ORG ORG PERCENT PERCENT PERCENT PERSON
88778,0,PERSON ORG ORG PERCENT PERCENT CARDINAL
88779,0,ORG ORG PERCENT PERCENT PERSON PERCENT PERCENT PERCENT PERCENT PERSON
88780,0,DATE DATE DATE DATE PERCENT PERCENT ORG ORG PERCENT PERCENT PERCENT ORG PERCENT PERCENT
88781,0,PERSON PERSON PERSON PERSON PERSON PERCENT PERCENT GPE PERSON PERCENT PERCENT PERCENT PERCENT ORG
88782,0,PERSON PERSON PERSON PERSON PERCENT PERCENT PERSON GPE GPE ORG PERSON
88783,0,ORG PERCENT PERCENT PERSON
88784,1,CARDINAL ORG ORG PERCENT PERCENT
88785,0,DATE DATE DATE DATE DATE PERCENT PERCENT ORG ORG PERCENT PERCENT PERCENT ORG PERCENT PERCENT
88786,0,ORG ORG PERCENT PERCENT ORG
88787,0,PERCENT PERCENT PERSON CARDINAL CARDINAL
88788,0,PERCENT PERCENT PERCENT ORG
88789,1,PERCENT PERCENT
88790,0,ORG ORG PERSON PERCENT PERCENT ORG
88791,0,CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERSON
88792,0,PERSON PERSON GPE PERCENT PERCENT PERSON
88793,0,PERCENT PERCENT GPE GPE GPE ORG PERSON
88794,0,PERCENT PERCENT PERSON PERSON MONEY MONEY MONEY
88795,0,ORG GPE ORG PERSON PERCENT PERCENT PERSON
88796,0,PERCENT PERCENT
88797,0,PERCENT PERCENT PERCENT PERSON
